"id","location_id","code","description","node_ids","ordinance_document_id","document_node_ids"
498,21,"PF","Public Facilities","{801}",11,"{""11"": [801]}"
499,21,"CF","Commercial-Flex","{864}",11,"{""11"": [864]}"
500,21,"CTR","City Center","{886}",11,"{""11"": [886]}"
501,21,"AT","Agritourism","{837}",11,"{""11"": [837]}"
502,21,"HPOD","Historic Preservation Overlay District","{}",11,"{""11"": []}"
526,14,"AG","Agricultural ","{}",2,"{""2"": []}"
527,14,"RR-43","Rural Residential - 43","{}",2,"{""2"": []}"
528,14,"RR-18","Rural Residential - 18","{}",2,"{""2"": []}"
529,14,"R1-35","Suburban Residential - 35 ","{}",2,"{""2"": []}"
530,14,"R1-15","Suburban Residential - 15","{}",2,"{""2"": []}"
531,14,"R1-10","Suburban Residential - 10","{}",2,"{""2"": []}"
532,14,"R1-8","Suburban Residential - 8","{}",2,"{""2"": []}"
533,14,"R1-7","Urban Residential - 7","{}",2,"{""2"": []}"
534,14,"R1-6","Urban Residential - 6  ","{}",2,"{""2"": []}"
535,14,"R1-5","Urban Residential - 5 ","{}",2,"{""2"": []}"
536,14,"R-2","Multi-Family Residential - 2","{}",2,"{""2"": []}"
537,14,"R-3","Multi-Family Residential - 3","{}",2,"{""2"": []}"
538,14,"R-4","Multi-Family Residential - 4","{}",2,"{""2"": []}"
539,14,"MH","Manufactured Home Park","{6108}",2,"{""2"": [6108]}"
540,14,"R-O","Residential Office","{}",2,"{""2"": []}"
541,14,"C-0","Commercial Office ","{}",2,"{""2"": []}"
542,14,"C-1","Neighborhood Commercial - 1 ","{}",2,"{""2"": []}"
543,14,"C-2","Community Commercial - 2 ","{}",2,"{""2"": []}"
544,14,"C-3","Freeway Commercial - 3 ","{}",2,"{""2"": []}"
545,14,"OTAB","Old Town Avondale Business","{6414}",2,"{""2"": [6414]}"
546,14,"CBD","Cashion Business ","{6592}",2,"{""2"": [6592]}"
547,14,"CP","Commerce Park","{}",2,"{""2"": []}"
548,14,"A-1","General Industrial","{}",2,"{""2"": []}"
549,14,"CCD","City Center District","{}",2,"{""2"": []}"
550,14,"MSED","Major Sports and Entertainment District","{7036}",2,"{""2"": [7036]}"
551,14,"SUO","Special Use Overlay","{7191}",2,"{""2"": [7191]}"
552,14,"HAIO","Historic Avondale Infill Overlay","{7255}",2,"{""2"": [7255]}"
553,14,"PAD","Planned area development zoning districts","{7324,7343}",2,"{""2"": [7324, 7343]}"
554,14,"BLVDD","The BLVD District","{6707}",2,"{""2"": [6707]}"
555,18,"AG","Rural Zone ","{}",7,"{""7"": []}"
556,18,"R-1","Single-Family Residential - 1","{}",7,"{""7"": []}"
557,18,"R-2","Duplex Residential - 2","{}",7,"{""7"": []}"
558,18,"R-3","Manufactured Home Residential - 3 ","{}",7,"{""7"": []}"
559,18,"R-4","Four-Plex Residential - 4","{}",7,"{""7"": []}"
560,18,"R-5","Multi-Family Residential - 5","{}",7,"{""7"": []}"
561,18,"B-1","Urban Corridor Zone - 1","{}",7,"{""7"": []}"
562,18,"B-2","Neighborhood Business - 2 ","{}",7,"{""7"": []}"
563,18,"I-1","Light Industrial - 1","{}",7,"{""7"": []}"
564,18,"I-2","Heavy Industrial - 2  ","{}",7,"{""7"": []}"
565,18,"I-3","Basic Manufacturing, Industrial - 3","{}",7,"{""7"": []}"
566,18,"PAD","Planned Area Development Overlay","{203}",7,"{""7"": [203]}"
567,18,"PC","Planned Community","{}",7,"{""7"": []}"
568,18,"Manufactured Home Overlay Zone","Manufactured Home Overlay Zone","{}",7,"{""7"": []}"
1687,60,"R1-35","Residential 1-35 District","{}",2226,"{""2226"": []}"
1688,60,"R1-18","Residential 1-18 District","{}",2226,"{""2226"": []}"
1689,60,"R1-7","Residential 1-7 District","{}",2226,"{""2226"": []}"
1690,60,"R1-MH","Residential Mobile Home District","{}",2226,"{""2226"": []}"
1691,60,"R-2","Residential Multi-Family District","{}",2226,"{""2226"": []}"
1692,60,"R-MHP","Residential Mobile Home Park District","{}",2226,"{""2226"": []}"
1693,60,"RVP","Recreational Vehicle Park District","{}",2226,"{""2226"": []}"
1694,60,"C-1","Commercial District 1","{}",2226,"{""2226"": []}"
1695,60,"C-2","Commercial District 2","{}",2226,"{""2226"": []}"
1696,60,"I-1","Light Industrial District","{}",2226,"{""2226"": []}"
1697,60,"I-2","Heavy Industrial District","{}",2226,"{""2226"": []}"
1741,62,"R-1","Single-family Residential District","{}",39,"{""39"": []}"
1742,62,"SH/R-1","Senior Housing Residential District","{}",39,"{""39"": []}"
1743,62,"SH/R-MH","Senior Housing Residential Mobile Home District","{}",39,"{""39"": []}"
1744,62,"R-2","Multi-family District","{}",39,"{""39"": []}"
1745,62,"R-1T","Townhome District","{}",39,"{""39"": []}"
1746,62,"R-MH","Mobile Home and Modular Home District","{}",39,"{""39"": []}"
1747,62,"C-1","Light Commercial District","{}",39,"{""39"": []}"
1748,62,"C","Commercial District","{}",39,"{""39"": []}"
1749,62,"M","Industrial District","{}",39,"{""39"": []}"
1750,64,"OS","Open Space Zone","{1252,5194,5209}",40,"{""40"": [1252, 5194, 5209]}"
1751,64,"IR","Institutional Reserve Zone","{1259,5194,5209}",40,"{""40"": [1259, 5194, 5209]}"
1752,64,"RH","Rural Homestead Zone","{1260,4947,4962}",40,"{""40"": [1260, 4947, 4962]}"
1753,64,"SR","Suburban Ranch Zone","{1261,4947,4962}",40,"{""40"": [1261, 4947, 4962]}"
1754,64,"SH","Suburban Homestead Zone","{1262,4947,4962}",40,"{""40"": [1262, 4947, 4962]}"
1755,64,"RX-1","Residence Zone","{1263,4947,4962}",40,"{""40"": [1263, 4947, 4962]}"
1756,64,"RX-2","Residence Zone","{1264,4947,4962}",40,"{""40"": [1264, 4947, 4962]}"
1757,64,"R-1","Residence Zone","{1265,4995,5010}",40,"{""40"": [1265, 4995, 5010]}"
1758,64,"R-2","Residence Zone","{1266,4995,5010}",40,"{""40"": [1266, 4995, 5010]}"
1759,64,"MH-1","Mobile Home Zone","{1267,4995,5010}",40,"{""40"": [1267, 4995, 5010]}"
1760,64,"MH-2","Mobile Home Zone","{1268,4995,5010}",40,"{""40"": [1268, 4995, 5010]}"
1761,64,"R-3","Residence Zone","{1269,4995,5010}",40,"{""40"": [1269, 4995, 5010]}"
1762,64,"O-1","Office Zone","{1270,5081,5094}",40,"{""40"": [1270, 5081, 5094]}"
1763,64,"O-2","Office Zone","{1271,5081,5094}",40,"{""40"": [1271, 5081, 5094]}"
1764,64,"O-3","Office Zone","{1272,5081,5094}",40,"{""40"": [1272, 5081, 5094]}"
1765,64,"P","Parking Zone","{1273,5194,5209}",40,"{""40"": [1273, 5194, 5209]}"
1766,64,"RV","Recreational Vehicle Zone","{1274,5194,5209}",40,"{""40"": [1274, 5194, 5209]}"
1767,64,"NC","Neighborhood Commercial Zone","{1275,5212,5227}",40,"{""40"": [1275, 5212, 5227]}"
1768,64,"RVC","Rural Village Center Zone","{1276,5212,5227}",40,"{""40"": [1276, 5212, 5227]}"
1769,64,"C-1","Commercial Zone","{1277,5118,5133}",40,"{""40"": [1277, 5118, 5133]}"
1770,64,"C-2","Commercial Zone","{1278,5118,5133}",40,"{""40"": [1278, 5118, 5133]}"
1771,64,"C-3","Commercial Zone","{1279,5118,5133}",40,"{""40"": [1279, 5118, 5133]}"
1772,64,"MU","Mixed Use Zone","{1280,5212,5227}",40,"{""40"": [1280, 5212, 5227]}"
1773,64,"OCR-1","Office/Commercial/Residential Zone","{1283,5118,5133}",40,"{""40"": [1283, 5118, 5133]}"
1774,64,"OCR-2","Office/Commercial/Residential Zone","{1284,5118,5133}",40,"{""40"": [1284, 5118, 5133]}"
1775,64,"P-I","Park Industrial Zone","{1285,5161,5176}",40,"{""40"": [1285, 5161, 5176]}"
1776,64,"I-1","Light Industrial Zone","{1286,5161,5176}",40,"{""40"": [1286, 5161, 5176]}"
1777,64,"I-2","Heavy Industrial Zone","{1287,5161,5176}",40,"{""40"": [1287, 5161, 5176]}"
1778,62,"R-1 district","Single-family Residential District","{}",39,"{""39"": []}"
1779,62,"SH/R-1 district","Senior Housing Residential District","{}",39,"{""39"": []}"
1780,62,"SH/R-MH district","Senior Housing Residential Mobile Home District","{}",39,"{""39"": []}"
1781,62,"R-2 district","Multi-family District","{}",39,"{""39"": []}"
1782,62,"R-1T district","Townhome District","{}",39,"{""39"": []}"
1783,62,"R-MH district","Mobile Home and Modular Home District","{}",39,"{""39"": []}"
1784,62,"C-1 district","Light Commercial District","{}",39,"{""39"": []}"
1785,62,"C district","Commercial District","{}",39,"{""39"": []}"
1786,62,"M district","Industrial District","{}",39,"{""39"": []}"
1839,66,"R-1","R-1 one-family district","{}",41,"{""41"": []}"
1840,66,"R-2","R-2 two-family district","{}",41,"{""41"": []}"
1841,66,"R-3","R-3 special two-family district","{}",41,"{""41"": []}"
1842,66,"R-4","R-4 multifamily district","{}",41,"{""41"": []}"
1843,66,"R-5","R-5 townhouse residential district","{}",41,"{""41"": []}"
1844,66,"R-6","R-6 mobile home subdivision district","{}",41,"{""41"": []}"
1845,66,"R-7","R-7 mobile home park","{}",41,"{""41"": []}"
1846,66,"B-1","B-1 business district","{}",41,"{""41"": []}"
1847,66,"B-2","B-2 business district","{}",41,"{""41"": []}"
1848,66,"B-3","B-3 business district","{}",41,"{""41"": []}"
1849,66,"B-4","B-4 business district","{}",41,"{""41"": []}"
1850,66,"C","C industrial district","{}",41,"{""41"": []}"
1851,66,"D","D industrial district","{}",41,"{""41"": []}"
1852,66,"PUD","planned unit development overlay","{}",41,"{""41"": []}"
1853,66,"MUMS-01","multiple-use multiple-story district","{}",41,"{""41"": []}"
1854,66,"LSR-01","large scale recreation facilities","{}",41,"{""41"": []}"
1855,68,"RR","Residential Rural","{}",42,"{""42"": []}"
1856,68,"R1","Residential 1","{}",42,"{""42"": []}"
1857,68,"R2","Residential 2","{}",42,"{""42"": []}"
1858,68,"R3","Residential 3","{}",42,"{""42"": []}"
1859,68,"R4","Residential 4","{}",42,"{""42"": []}"
1860,68,"R6","Residential 6","{}",42,"{""42"": []}"
1861,68,"R7","Residential 7","{}",42,"{""42"": []}"
1862,68,"MN","Mixed-Use Neighborhood","{}",42,"{""42"": []}"
1863,68,"MD","Mixed-Use Downtown Core","{}",42,"{""42"": []}"
1864,68,"MR","Mixed-Use Regional","{}",42,"{""42"": []}"
1865,68,"SC","Suburban Corridor","{}",42,"{""42"": []}"
1866,68,"HC","Highway Corridor","{}",42,"{""42"": []}"
1867,68,"GO","General Office","{}",42,"{""42"": []}"
1868,68,"LI","Light Industrial","{}",42,"{""42"": []}"
1869,68,"HI","Heavy Industrial","{}",42,"{""42"": []}"
1870,68,"PF","Public Facilities","{}",42,"{""42"": []}"
1871,68,"PD","Planned Development","{1100,2047}",42,"{""42"": [1100, 2047]}"
1872,68,"MAO","Municipal Airport Overlay","{2130}",42,"{""42"": [2130]}"
1873,68,"FSO","Fry Street Overlay","{2190}",42,"{""42"": [2190]}"
1874,68,"RZR","Rayzor Ranch Overlay","{2348}",42,"{""42"": [2348]}"
1875,68,"ULD","Unicorn Lake Overlay","{2253}",42,"{""42"": [2253]}"
1876,68,"BAH","Bell Avenue Historic District","{2426}",42,"{""42"": [2426]}"
1877,68,"OHH","Oak-Hickory Historic District","{2365}",42,"{""42"": [2365]}"
1878,68,"WOH","West Oak Area Historic District","{2449}",42,"{""42"": [2449]}"
1879,68,"AHHD","Airport Height Hazard District","{}",42,"{""42"": []}"
1880,68,"ACLUD","Airport Compatibility Land Use District","{}",42,"{""42"": []}"
1881,68,"ACLUD-1","Airport Compatibility Land Use District","{}",42,"{""42"": []}"
1882,68,"ACLUD-2","Airport Compatibility Land Use District","{}",42,"{""42"": []}"
1883,68,"Denton Square District","Denton Square District","{2506}",42,"{""42"": [2506]}"
1884,68,"Historic and Conservation District Designation","Historic and Conservation District Designation","{1622}",42,"{""42"": [1622]}"
1885,68,"Overlay Districts","Overlay Districts","{}",42,"{""42"": []}"
1886,68,"Planned Development District","Planned Development District","{2047}",42,"{""42"": [2047]}"
1887,68,"Historic and Conservation District","Historic and Conservation District","{}",42,"{""42"": []}"
1888,68,"Zoning Board of Adjustment","Zoning Board of Adjustment","{}",42,"{""42"": []}"
1889,74,"PRE","Predevelopment District","{}",45,"{""45"": []}"
1890,74,"R-1","Single-Family Residential District","{}",45,"{""45"": []}"
1891,74,"R-2","Single-Family Residential District","{}",45,"{""45"": []}"
1892,74,"R-3","Two-Family Residential District","{}",45,"{""45"": []}"
1893,74,"R-4","Apartment/Multi-Family Residential District","{}",45,"{""45"": []}"
1894,74,"R-6","Single-Family Residential District","{}",45,"{""45"": []}"
1895,74,"R-7","Single-Family Residential District","{}",45,"{""45"": []}"
1896,74,"R-A","Single-Family Residential/Agricultural District","{}",45,"{""45"": []}"
1897,74,"GH","Garden Home Residential District","{}",45,"{""45"": []}"
1898,74,"TH","Townhome District","{}",45,"{""45"": []}"
1899,74,"MHS","Manufactured Home Subdivision District","{}",45,"{""45"": []}"
1900,74,"MHP","Manufactured Home Park District","{}",45,"{""45"": []}"
1901,74,"OP","Office and Professional District","{}",45,"{""45"": []}"
1902,74,"NS","Neighborhood Services District","{}",45,"{""45"": []}"
1903,74,"GB","General Business District","{}",45,"{""45"": []}"
1904,74,"GB-2","General Business District-2","{}",45,"{""45"": []}"
1905,74,"M-1","Manufacturing District (Light)","{}",45,"{""45"": []}"
1906,74,"M-2","Manufacturing District (Heavy)","{}",45,"{""45"": []}"
1907,74,"PUB","Public Use District","{}",45,"{""45"": []}"
1908,74,"PDD","Planned Development District","{}",45,"{""45"": []}"
1909,74,"AD","Agricultural District","{3422}",45,"{""45"": [3422]}"
1910,74,"EN","Estate Neighborhood PDD","{}",45,"{""45"": []}"
1911,74,"MSMU","Main Street Mixed-Use District","{}",45,"{""45"": []}"
1912,74,"MSMU-ND","Main Street Mixed-Use New Development District","{}",45,"{""45"": []}"
1914,81,"LR-M(1)","Local Retail District","{8728,8786}",NULL,NULL
1915,81,"LR-M(2)","Local Retail District","{8728,8786}",NULL,NULL
1916,81,"C-M","Commercial District","{8824}",NULL,NULL
1917,81,"PD","Planned Development District","{9153}",NULL,NULL
1918,81,"TO-M","Technical Office District","{9126}",NULL,NULL
1919,81,"R","Retail R Zoning District","{}",NULL,NULL
1920,81,"R-1500-M","Residential District","{7738,7802,7866,7930,7994,8058,8123,8187,8251,9682,9683}",NULL,NULL
1921,81,"R-2000-M","Residential District","{7738,7802,7866,7930,7994,8058,8123,8187,8251,9682,9683}",NULL,NULL
1922,81,"R-1800-M","Residential District","{7738,7802,7866,7930,7994,8058,8123,8187,8251,9682,9683}",NULL,NULL
1923,81,"R-1250-M","Residential District","{7738,7802,7866,7930,7994,8058,8123,8187,8251,9682,9683}",NULL,NULL
1924,81,"R-1100-M","Residential District","{7738,7802,7866,7930,7994,8058,8123,8187,8251,9682,9683}",NULL,NULL
1925,81,"R-1000-M","Residential District","{7738,7802,7866,7930,7994,8058,8123,8187,8251,9682,9683}",NULL,NULL
1926,81,"R-950-M","Residential District","{7738,7802,7866,7930,7994,8058,8123,8187,8251,9682,9683}",NULL,NULL
1927,81,"R-850-F","Residential District","{7738,7802,7866,7930,7994,8058,8123,8187,8251,9682,9683}",NULL,NULL
1928,81,"R-850-M","Residential District","{7738,7802,7866,7930,7994,8058,8123,8187,8251,9682,9683}",NULL,NULL
1929,81,"RA-1100-M","Residential Attached District","{8315}",NULL,NULL
1930,81,"RP-1500-M","Patio Home District","{8363}",NULL,NULL
1931,81,"D-1400-M","Duplex District","{8410,8457,8504}",NULL,NULL
1932,81,"D-2400-M","Duplex District","{8438,8485,8532}",NULL,NULL
1933,81,"D-3000-M","Duplex District","{8438,8485,8532}",NULL,NULL
1934,81,"A-1000-M","Apartment District","{8579,8655,8726}",NULL,NULL
1935,81,"A-950-M","Apartment District","{8579,8655,8726}",NULL,NULL
1936,81,"A-850-F","Apartment District","{8579,8655,8726}",NULL,NULL
1937,81,"O-M","Office District","{8856,9126}",NULL,NULL
1938,81,"I-M(1)","Industrial District","{8894,8947,9046,9086}",NULL,NULL
1939,81,"I-M(2)","Industrial District","{8894,8947,9046,9086}",NULL,NULL
1940,81,"IP-M(1)","Industrial Park District","{8957}",NULL,NULL
1941,81,"I-FP(1)","Industrial District","{8894,8947,9046,9086}",NULL,NULL
1942,81,"I-FP(2)","Industrial District","{8894,8947,9046,9086}",NULL,NULL
1943,81,"FP","Floodplain Prefix to District Designation","{9169}",NULL,NULL
1944,81,"MU","Mixed Use District","{9254}",NULL,NULL
1945,76,"DB","Downtown Business District","{754,813}",46,"{""46"": [754, 813]}"
1946,76,"AO/AH","Areas of Shallow Flooding (AO/AH zones)","{2280}",46,"{""46"": [2280]}"
1947,76,"AG","Agriculture District","{3319}",46,"{""46"": [3319]}"
1948,76,"RE","Estate District","{3344}",46,"{""46"": [3344]}"
1949,76,"R-1","Single Family District","{3369}",46,"{""46"": [3369]}"
1950,76,"R-2","Brownstones District","{3394}",46,"{""46"": [3394]}"
1951,76,"R-3","Multifamily District","{3419}",46,"{""46"": [3419]}"
1952,76,"C-1","Neighborhood Commercial District","{3444}",46,"{""46"": [3444]}"
1953,76,"C-2","Local Commercial District","{3472}",46,"{""46"": [3472]}"
1954,76,"C-3","Regional Commercial District","{3500}",46,"{""46"": [3500]}"
1955,76,"MU","Mixed Use District","{3528}",46,"{""46"": [3528]}"
1956,76,"DT","Downtown District","{3557}",46,"{""46"": [3557]}"
1957,76,"M-1","Light Industrial District","{3585}",46,"{""46"": [3585]}"
1958,76,"M-2","Heavy Industrial District","{3616}",46,"{""46"": [3616]}"
1959,76,"PARKS","Parks and Open Space District","{3647}",46,"{""46"": [3647]}"
1960,76,"PD","Planned Development District","{3672}",46,"{""46"": [3672]}"
1961,78,"A","Agricultural district","{}",48,"{""48"": []}"
1962,78,"A-R1","Agricultural single-family residential district","{7290}",48,"{""48"": [7290]}"
1963,78,"SR-1","Suburban residential single-family district","{7340}",48,"{""48"": [7340]}"
1964,78,"SR-2","Suburban residential single-family district","{7340}",48,"{""48"": [7340]}"
1965,78,"R-1","Single-family residential district","{7290,7321,7364,7451}",48,"{""48"": [7290, 7321, 7364, 7451]}"
1966,78,"SF-2","Single-family residential district","{7290,7321,7364,7451}",48,"{""48"": [7290, 7321, 7364, 7451]}"
1967,78,"R-2","Two-family residential district","{7517,9680}",48,"{""48"": [7517, 9680]}"
1968,78,"R-3","Multifamily residential district","{7534,7562,9513,9671}",48,"{""48"": [7534, 7562, 9513, 9671]}"
1969,78,"R-3F","Multifamily residential district","{7534,7562,9517,9671}",48,"{""48"": [7534, 7562, 9517, 9671]}"
1970,78,"R-3A","Multifamily apartment residential district","{7594,9531}",48,"{""48"": [7594, 9531]}"
1971,78,"R-MP","Mobile home and travel trailer park district","{}",48,"{""48"": []}"
1972,78,"R-MS","Manufactured housing district","{7652}",48,"{""48"": [7652]}"
1973,78,"RT-1","Residential townhouse single-family district","{7481,9484}",48,"{""48"": [7481, 9484]}"
1974,78,"RM-1","Residential modular home single-family district","{7468}",48,"{""48"": [7468]}"
1975,78,"B-1","Professional business district","{7675}",48,"{""48"": [7675]}"
1976,78,"B-2","Local retail district","{7718}",48,"{""48"": [7718]}"
1977,78,"B-3","Local business district","{7749}",48,"{""48"": [7749]}"
1978,78,"B-3A","Local business and retail alcohol sales district","{7785}",48,"{""48"": [7785]}"
1979,78,"NBD","Neighborhood business district","{7805}",48,"{""48"": [7805]}"
1980,78,"B-4","Business district","{7675,7749,7805,7864,7898}",48,"{""48"": [7675, 7749, 7805, 7864, 7898]}"
1981,78,"B-5","Business district","{7675,7749,7805,7864,7898}",48,"{""48"": [7675, 7749, 7805, 7864, 7898]}"
1982,78,"B-C-1","General business and alcohol sales district","{7921}",48,"{""48"": [7921]}"
1983,78,"RC-1","Restaurant and alcohol sales district","{7931}",48,"{""48"": [7931]}"
1984,78,"HOD","Historic overlay district","{7968}",48,"{""48"": [7968]}"
1985,78,"B-DC","Business day care district","{8178}",48,"{""48"": [8178]}"
1986,78,"M-1","Manufacturing district","{8186,8220}",48,"{""48"": [8186, 8220]}"
1987,78,"M-2","Heavy manufacturing district","{8220}",48,"{""48"": [8220]}"
1988,78,"UD","University district","{8254}",48,"{""48"": [8254]}"
1989,78,"CD","Cemetery district","{8334}",48,"{""48"": [8334]}"
1990,78,"PUD","Planned unit development","{9158}",48,"{""48"": [9158]}"
1991,78,"Airport zoning commission","Airport zoning commission","{1277}",48,"{""48"": [1277]}"
1992,78,"Approach zones","Approach zones","{}",48,"{""48"": []}"
1993,78,"Transition zones","Transition zones","{}",48,"{""48"": []}"
1994,78,"Horizontal zone","Horizontal zone","{}",48,"{""48"": []}"
